date,reportlink,city,state,country,shape,duration,description,post_date,images
9/18/05 08:30,https://nuforc.org/webreports/reports/046/S46341.html,Snowball,AR,USA,Oval,,"Gray Oval ,Bright orange square lights, viewed from open sky",10/11/05,
9/17/05 16:45,https://nuforc.org/webreports/reports/046/S46331.html,Humble,TX,USA,Oval,still going on,"8-9 OVAL OBJECTS IN THE EAST SKY AT ABOUT 45 DEGREES OFF THE EAST HORIZON. GROUP OF 3 IN FORMATION, THEN 3 GROUPS OF TWO. ALL APPEARED",10/11/05,
9/15/05 14:00,https://nuforc.org/webreports/reports/046/S46304.html,Buffalo,NY,USA,Oval,3 minutes,silent soft green shimmering craft,10/11/05,
9/15/05 05:30,https://nuforc.org/webreports/reports/052/S52213.html,Thornville,OH,USA,Oval,8-10 seconds,"an oval ship appeared in the northwest sky up about 60 degrees that was traveling west on edge , bottom to the south. it then disappear",10/30/06,
9/15/05 00:00,https://nuforc.org/webreports/reports/046/S46272.html,Tacoma,WA,USA,Oval,10 mins,"Bright lights fading in and out, one after another. Then moving accross sky and stopping.",10/11/05,
9/13/05 23:40,https://nuforc.org/webreports/reports/046/S46578.html,Great Falls,SC,USA,Oval,13 mins,Oval object 90 yards above field.,10/11/05,
9/13/05 19:50,https://nuforc.org/webreports/reports/046/S46261.html,Stockholm (Sweden),,Sweden,Oval,,Oval shaped orange glowing object,10/11/05,
9/10/05,https://nuforc.org/webreports/reports/046/S46158.html,Whittier,CA,USA,Oval,5 minutes,toy ballon shaped ufo,9/15/05,
9/8/05 21:10,https://nuforc.org/webreports/reports/046/S46128.html,Albany,OR,USA,Oval,4 seconds,Probably a meteor,10/11/05,
9/8/05 15:30,https://nuforc.org/webreports/reports/046/S46118.html,Los Angeles (downtown),CA,USA,Oval,3-5 min.,Flashing light over the Little Tokyo in L.A.,10/11/05,
9/8/05 05:25,https://nuforc.org/webreports/reports/046/S46102.html,Columbiana,OH,USA,Oval,5minutes,"About 1,500-2,000ft agl. traveling from west to east about 150knots. circular/oval in shape with red lites around perimeter and 5-10 st",10/11/05,
9/7/05 17:00,https://nuforc.org/webreports/reports/050/S50456.html,Lisle,IL,USA,Oval,4 mins,crazy moving lite in the sky.,5/15/06,
9/6/05 21:00,https://nuforc.org/webreports/reports/046/S46077.html,Calgary (Canada),AB,Canada,Oval,10 min.,OBJECTS HAD A STRANGE WHITE WITH INTERNAL RED AND BLUE ON 75% OF THE ONE OBJECT THE OTHER WAS TO FAR AWAY TO BE IDENTIFIEABLE. OBJECTS,10/11/05,
9/3/05 23:00,https://nuforc.org/webreports/reports/077/S77567.html,Pelican Lake,WI,USA,Oval,3 hours,"Three-Hour UFO Sighting Accompanied By:  A Beam Of Light - A Nosey Helicopter - And A Creature,",11/21/10,
9/3/05 12:45,https://nuforc.org/webreports/reports/046/S46000.html,Kent City,MI,USA,Oval,4 minutes,"White, pulsating oval shaped unidentified craft.",9/15/05,
9/2/05 15:00,https://nuforc.org/webreports/reports/046/S46072.html,Leicester (UK/England),,United Kingdom,Oval,6-10 seconds,"Daytime sighting - fast object, trick of the mind, I dont know!",9/15/05,
9/1/05 20:00,https://nuforc.org/webreports/reports/175/S175580.html,Tucson,AZ,USA,Oval,45 seconds to a min,It was more of an encounter. a pure white light hovered over us. no rays. no beams. starred for about 40 seconds and zipped off.,5/19/23,
9/1/05 02:30,https://nuforc.org/webreports/reports/045/S45998.html,Shirley,NY,USA,Oval,8 minutes,BRIGHT RED AND BRILLIANT WHITE LIGHTS AROUND AN OVAL SHAPED OBJECT!,9/15/05,
8/29/05 21:30,https://nuforc.org/webreports/reports/045/S45923.html,Minneapolis,MN,USA,Oval,45 minutes,Flashing Ring floats S-SW from Minneapolis view area 45 minutes,9/2/05,
8/28/05 19:40,https://nuforc.org/webreports/reports/045/S45898.html,So. Farmingdale,NY,USA,Oval,30 minutes,"It was Sunday the 28th of Aug. at 7:40PM.

 I was with my family out in my parents back yard in Farmingdale NY talking with my girlfr",9/2/05,
8/28/05 06:25,https://nuforc.org/webreports/reports/045/S45897.html,Hinton,OK,USA,Oval,20 sec,"Bright oval fast moving object, seen moving across the dark sky, unlike falling star cause it could be seen moving through clouds.",9/2/05,
8/26/05 22:30,https://nuforc.org/webreports/reports/045/S45869.html,Clifton,NJ,USA,Oval,45 mins- 1 hour,Bright glowing oval/saucer shaped object hovering over Passaic/Clifton NJ slowly moved left and right 3 vid clips were recorded,10/11/05,
8/26/05 22:15,https://nuforc.org/webreports/reports/045/S45864.html,Upper Montclair,NJ,USA,Oval,1 hour,The object got closer and began to change shape. It seemed to turn inside it's self and back out then it emitted a red beam.,10/11/05,
8/20/05 11:30,https://nuforc.org/webreports/reports/045/S45852.html,Owaneco,IL,USA,Oval,30 secs,"Large very bright oval object that appeared to the right, left then right.",10/11/05,
8/20/05 00:20,https://nuforc.org/webreports/reports/045/S45690.html,Concord,NC,USA,Oval,20 sec,Oval shaped object,10/11/05,
8/12/05 04:25,https://nuforc.org/webreports/reports/045/S45581.html,Fort Smith,AR,USA,Oval,30 seconds,Oval lighted object made no noise as it rapidly flew overhead in sky.,9/2/05,
8/6/05 23:00,https://nuforc.org/webreports/reports/045/S45496.html,Marysville,CA,USA,Oval,about a second....about a,See-Through greyish object poses for a split second-2 witnesses didn't collaborate on description but were the SAME,9/2/05,
8/1/05 01:00,https://nuforc.org/webreports/reports/045/S45384.html,Calgary (Canada),AB,Canada,Oval,2 mins,"3-lighted, catepiller-like object over Calgary.",9/2/05,
7/31/05 21:00,https://nuforc.org/webreports/reports/045/S45401.html,Willcox,AZ,USA,Oval,1-2 minutes,strange light appeared and disappeared,10/11/05,
7/29/05 14:00,https://nuforc.org/webreports/reports/045/S45341.html,Faribault,MN,USA,Oval,Webcam...,"Ufo seen over local elementary school webcam at 7/29/05 at 14:00 hours. Link in full description, saved picture also available opon req",10/11/05,
7/29/05 00:45,https://nuforc.org/webreports/reports/045/S45327.html,Oro Valley,AZ,USA,Oval,15 Minutes,3 bright orange ovals in a triangular formation with red lights around them,10/11/05,
7/27/05 23:30,https://nuforc.org/webreports/reports/045/S45296.html,East Northport,NY,USA,Oval,20 Minutes,A Small Lit up Craft @ 1130 Pm.,9/2/05,
7/25/05 03:45,https://nuforc.org/webreports/reports/045/S45269.html,Huntsville,AL,USA,Oval,1-2 seconds,"Intensely illuminated, sphereoid object moving far too quickly at a 70-75 degree angle into the sky.",9/2/05,
7/20/05 21:00,https://nuforc.org/webreports/reports/046/S46561.html,Sanbornton,NH,USA,Oval,30 minutes,craft emits another craft,10/11/05,
7/19/05 12:00,https://nuforc.org/webreports/reports/045/S45162.html,Birmingham (UK/England),,United Kingdom,Oval,1 hour,scary,9/2/05,
7/16/05 14:30,https://nuforc.org/webreports/reports/045/S45051.html,Hudsonville,MI,USA,Oval,apx 3 min,"Myself and another man were standing in my front yard talking, when he pointed at the sky and asked ""what's that""? Looking at the north",9/2/05,
7/16/05 01:00,https://nuforc.org/webreports/reports/058/S58985.html,Pullman,WA,USA,Oval,1hour 30 min.,A disk in the field moving up and down.,10/8/07,
7/15/05 18:00,https://nuforc.org/webreports/reports/045/S45211.html,Eagle Pass,TX,USA,Oval,not sure,Noticed object while reviewing a digital picture on home computer.,9/2/05,
7/11/05 23:25,https://nuforc.org/webreports/reports/044/S44910.html,Challis,ID,USA,Oval,2min,"A light flew across the sky to a blinking star, then disappeard.",7/13/05,
7/11/05 00:56,https://nuforc.org/webreports/reports/044/S44885.html,Saint Johnsville,NY,USA,Oval,17 Minutes,"2 police officers observe oval shaped object in sky in Saint Johnsville, New York.",7/13/05,
7/10/05 23:40,https://nuforc.org/webreports/reports/044/S44898.html,Brook Park,OH,USA,Oval,15,BRIGHT RED BALL OF LIGHT IN THE SKY MOVING SLOWLY,7/13/05,
7/6/05 03:45,https://nuforc.org/webreports/reports/044/S44867.html,Virginia Beach,VA,USA,Oval,1hr,"I was on the beach really early in the am, with my friend arguing about the diff colors the stars emits when they burn at diff temps, g",7/13/05,
7/5/05 20:00,https://nuforc.org/webreports/reports/044/S44783.html,Belgrade,MT,USA,Oval,20-30 sec.,DISAPPEARING  CRAFT ALONG THE BRIDGER RANGE,7/13/05,
7/4/05 21:00,https://nuforc.org/webreports/reports/044/S44778.html,El Cajon,CA,USA,Oval,1 hour,"Red light UFO over El Cajon, July 4th, 2005, for the 3rd year in a row",7/13/05,
7/4/05 14:30,https://nuforc.org/webreports/reports/045/S45750.html,Painesville,OH,USA,Oval,10 /20 mins,i didnt know what was going on until i saw 2/3 objects moving at a rapid pace and quietly,9/2/05,
7/3/05 22:44,https://nuforc.org/webreports/reports/044/S44765.html,Toronto (Canada),ON,Canada,Oval,15 seconds,2 V formations fly north along dufferin St. in toronto comprised of glowing oval shaped objects,7/5/05,
7/2/05 03:00,https://nuforc.org/webreports/reports/044/S44705.html,Lloydminster (Canada),AB,Canada,Oval,1 hour,3 oval objects moved oround the sky in a search pattern over time one decended downward.,7/5/05,
6/30/05 20:30,https://nuforc.org/webreports/reports/044/S44782.html,Houston,TX,USA,Oval,12 minutes,While eating dinner at a restaurant in the village I noticed a very bright light directly east of me and coming in my direction.  It wa,7/13/05,
6/30/05 14:00,https://nuforc.org/webreports/reports/055/S55278.html,Olean,NY,USA,Oval,20,"silver dot,tuns into redish/orange type thing",2/24/07,
