date,reportlink,city,state,country,shape,duration,description,post_date,images
11/17/10 04:00,https://nuforc.org/webreports/reports/078/S78942.html,Danville,VA,USA,Diamond,1 HOUR,A DIAMOND SHAPED OBJECT HOVERED SIDE BY SIDE IN THE SKY FLYING UP FOR 1 HOUR.,11/21/10,
11/10/10 17:45,https://nuforc.org/webreports/reports/078/S78886.html,Verona,NY,USA,Diamond,1 minute,"UFO sighting Verona NY November 10, 2010",11/21/10,
11/8/10 21:35,https://nuforc.org/webreports/reports/078/S78812.html,Palmdale,CA,USA,Diamond,1 to 2 mins,bright  triangle shape falling,11/21/10,
11/4/10 21:28,https://nuforc.org/webreports/reports/078/S78748.html,Richmond,CA,USA,Diamond,03,Blue bright- diamond like shape in the sky,11/21/10,
11/4/10 19:55,https://nuforc.org/webreports/reports/078/S78749.html,Williamsport,MD,USA,Diamond,20:24,Close encounter with a hovering craft.,11/21/10,
11/4/10 10:30,https://nuforc.org/webreports/reports/089/S89800.html,Grover Beach,CA,USA,Diamond,5 seconds,I have seen a UFO with no lights.  UFO= Un-identified Flying Object,7/4/12,
11/1/10 03:00,https://nuforc.org/webreports/reports/083/S83171.html,Yuma,AZ,USA,Diamond,5 minutes,"Diamond shaped  object, with lights on all 4 points,in the middle was a rim shaped object that resembled a tire hub cap with lights",8/21/11,
10/30/10 22:23,https://nuforc.org/webreports/reports/078/S78963.html,Tuttle,OK,USA,Diamond,35 mins,cloaked UFO at high school track.,11/21/10,
10/29/10 10:45,https://nuforc.org/webreports/reports/078/S78631.html,Stratford,CT,USA,Diamond,15 minutes,At aprox. 10:40 I looked up in the sky noticing the amount of stars visible when I spotted a series of stars (UFO) starting to move Sou,11/21/10,
10/28/10 19:25,https://nuforc.org/webreports/reports/078/S78612.html,Bedford (UK/England),,United Kingdom,Diamond,2.5 minutes +,28th October 2010  Bedford England  moving slowly over the town for 2.5 minutes + posted 29/10/10,11/21/10,
10/9/10 23:00,https://nuforc.org/webreports/reports/078/S78266.html,Pikeville,KY,USA,Diamond,45 min,Light in sky,11/21/10,
10/2/10 02:12,https://nuforc.org/webreports/reports/078/S78101.html,Des Moines,IA,USA,Diamond,25 minutes,Single light multiplied then came together as a diamond then became one and disappeared.,11/21/10,
9/30/10 19:00,https://nuforc.org/webreports/reports/078/S78110.html,Burlington,WI,USA,Diamond,1 hour,Flashing Lights Moving and Stationary In the South to Northwest Sky,11/21/10,
9/18/10 05:00,https://nuforc.org/webreports/reports/077/S77891.html,Antioch,CA,USA,Diamond,45 minutes,Large bright white lights flashing with blue lights on two sides hovering in western sky which was dark at the time and slightly cloudy,11/21/10,
9/15/10 22:30,https://nuforc.org/webreports/reports/077/S77847.html,Bishop Auckland (UK/England),,United Kingdom,Diamond,45mins,Very bright diamond shape light with 6 smaller flashing dot lights moving very quickly.,11/21/10,
9/14/10 14:30,https://nuforc.org/webreports/reports/077/S77821.html,Portage,MI,USA,Diamond,12 minutes,"Low speed diamond object metallica or white, that seemed to change shape in the way a floating plastic bag does.",11/21/10,
9/8/10 22:15,https://nuforc.org/webreports/reports/077/S77746.html,Louisa,VA,USA,Diamond,a couple seconds,Slow moving 4 small white lights that formed a diamond shape with a larger flashing light on top.,11/21/10,
9/3/10 23:00,https://nuforc.org/webreports/reports/077/S77615.html,Lakeland,TN,USA,Diamond,20-30 seconds,"Diamond Shaped craft over Lakeland, TN.",11/21/10,
8/31/10 22:15,https://nuforc.org/webreports/reports/077/S77551.html,Middlefield,CT,USA,Diamond,ongoing,Colorful object in Western CT sky.  ((NUFORC Note:  Possible star or planet??  PD)),11/21/10,
8/27/10 22:17,https://nuforc.org/webreports/reports/077/S77519.html,Madison,CT,USA,Diamond,20 seconds,Pulsating Diamond,8/30/10,
8/27/10 14:34,https://nuforc.org/webreports/reports/077/S77453.html,Murry,NE,USA,Diamond,8 seconds,diamond shaped craft dancing over murry nebraska,8/30/10,
8/27/10 01:30,https://nuforc.org/webreports/reports/148/S148414.html,Darien Center,NY,USA,Diamond,10-20 seconds,"Huge diamond passenger/residential space ship with hundreds of windows shot into space in a blink after hovering in Darien Center, NY.",8/23/19,
8/26/10 20:25,https://nuforc.org/webreports/reports/077/S77440.html,West Springfield,MA,USA,Diamond,8 minutes,"I reside on a small hillside location that opens up the view at nightSo my view other than a few trees is unobstructed.

On the nigh",8/30/10,
8/14/10 23:00,https://nuforc.org/webreports/reports/077/S77287.html,Providence,RI,USA,Diamond,15 minutes,lights over providence,8/24/10,
8/10/10 00:00,https://nuforc.org/webreports/reports/077/S77096.html,Washington (west of),IA,USA,Diamond,30-45 mins didnt get to w,"Hovering lights in western sky, Washington, Iowa",8/24/10,
8/2/10 01:00,https://nuforc.org/webreports/reports/078/S78495.html,Red Lake,MN,USA,Diamond,1hr 20 min,spinning object with red blue lights over red lake,11/21/10,
7/31/10 00:00,https://nuforc.org/webreports/reports/076/S76943.html,Wichita,KS,USA,Diamond,5 minutes,"Quiet slow moving craft with red , blue and orange lights that dissapeared in the night sky",8/24/10,
7/20/10 01:32,https://nuforc.org/webreports/reports/076/S76695.html,National Forest,CA,USA,Diamond,15 minutes,"3 objects fyling north bound got to within 1000ft of them, Looked to be glowing silver orbs dripping metal as they spun around.",7/28/10,
7/19/10 22:20,https://nuforc.org/webreports/reports/076/S76693.html,Merrill,IA,USA,Diamond,2 minitues,Red/Bluish colored lights over Merrill Rural Areas.,7/28/10,
7/19/10 21:00,https://nuforc.org/webreports/reports/076/S76688.html,Scandia,MN,USA,Diamond,10-15 min.,"Twin lighted objects floating at dusk, south east of Scandia, MN",7/28/10,
