date,reportlink,city,state,country,shape,duration,description,post_date,images
5/3/20 21:00,https://nuforc.org/webreports/reports/156/S156190.html,Shelby Township,MI,USA,Rectangle,30 seconds,I was watching TV from my house and saw a large drone like object fly over my house through the window.,6/25/20,
5/2/20 13:05,https://nuforc.org/webreports/reports/156/S156136.html,Weaverville,NC,USA,Rectangle,1-2 minutes,Aircraft with 3 unknown objects surrounding,6/25/20,
5/1/20 18:40,https://nuforc.org/webreports/reports/156/S156100.html,Braddock,PA,USA,Rectangle,4 minutes,There were two rectangle crafts one farther away than the other.  Both moving at a slow pace and each craft had 4 semi see through line,6/25/20,
4/30/20 21:15,https://nuforc.org/webreports/reports/156/S156082.html,Fort Myers,FL,USA,Rectangle,1 minute,"A line of line of lights 7 in front, 5 in the middle, and another 6 or 7 in front.  ((Starlink satellites?))",6/25/20,
4/29/20 16:45,https://nuforc.org/webreports/reports/156/S156386.html,Holt,FL,USA,Rectangle,45 seconds,Witnessed oblong metallic object sit motionless in sky for 30 seconds before slowly flying away.,6/25/20,
4/19/20 01:35,https://nuforc.org/webreports/reports/158/S158497.html,Fayetteville,AR,USA,Rectangle,1 minute,"April 19, 20 - Recorded unknown craft, unknown figure and lights in front yard. I watched live. I still cant wrap my head around it.",8/20/20,
4/9/20 21:00,https://nuforc.org/webreports/reports/154/S154940.html,Rochester,MN,USA,Rectangle,20 minutes,Brilliant white light.  ((Venus)),5/7/20,
4/7/20 18:30,https://nuforc.org/webreports/reports/154/S154867.html,Hialeah,FL,USA,Rectangle,5 seconds,Impressive organized cluster of lights flying fast into clouds for cover,4/9/20,
3/29/20 23:00,https://nuforc.org/webreports/reports/154/S154671.html,Miami,FL,USA,Rectangle,5 seconds,"The object was translucent white with a dim light from the left front side, it was traveling directly west from the east at probably 6,",6/25/20,
3/25/20 01:00,https://nuforc.org/webreports/reports/154/S154529.html,Bullhead city,AZ,USA,Rectangle,3 seconds,"Star gazing the orion meteor shower late last night early AM. The stars were coming down pretty good.I saw three good ones, surprisingl",5/21/20,
3/20/20 22:00,https://nuforc.org/webreports/reports/154/S154407.html,Loon Lake,WA,USA,Rectangle,1.5 hours,"A triangular shaped craft, or at least a triangle in 5 lights appeared moving from west to east. the lights were white. I noted no flas",5/21/20,
3/19/20 20:00,https://nuforc.org/webreports/reports/154/S154328.html,Utica,NY,USA,Rectangle,15 seconds,100ft Black Rectangle UFO Made No Sound,5/15/20,
3/19/20 04:30,https://nuforc.org/webreports/reports/154/S154273.html,Cerrillos,NM,USA,Rectangle,~1 minute or so,"3-19-20 4:30 AM bright, steady, orange, rectangular light visible through trees. not a fire but bright like that. 3'X8"" perhaps.",5/15/20,
3/15/20 19:10,https://nuforc.org/webreports/reports/154/S154230.html,Houston,TX,USA,Rectangle,30 seconds,Spinning rectangular object traveling at a high velocity in South Texas.,4/9/20,
3/15/20 18:17,https://nuforc.org/webreports/reports/154/S154243.html,Kansas City,MO,USA,Rectangle,1 minute,"looking southbound on I-435, Trapezoid shaped, no lights at all. It was moving fast from left to right.",5/15/20,
3/15/20 05:23,https://nuforc.org/webreports/reports/154/S154184.html,Vilano Beach,FL,USA,Rectangle,3-4 seconds,"Extremely large, white, rectangular object disappears over ocean",5/15/20,
3/14/20 23:50,https://nuforc.org/webreports/reports/154/S154179.html,Benbrook,TX,USA,Rectangle,10 seconds,"Cube shaped object silently glides over my neighborhood in Benbrook, Tx",5/15/20,
