date,reportlink,city,state,country,shape,duration,description,post_date,images
8/28/14 23:30,https://nuforc.org/webreports/reports/113/S113040.html,East Northport,NY,USA,Fireball,3 minutes,About 11:30 I walked outside looked to the south and saw a fireball dancing in the sky traveling west disappeared over the horizon,8/31/14,
8/28/14 20:30,https://nuforc.org/webreports/reports/113/S113029.html,Sayville,NY,USA,Fireball,7 minutes,Saw blue ball of light fall from sky then craft seem to check it out then skip across sky like a rock on water extremely fast.,8/31/14,
8/28/14 05:05,https://nuforc.org/webreports/reports/113/S113003.html,Sherwood,MD,USA,Fireball,5 seconds,Bright orange light rising rapidly over southeastern sky at 5:00 am,8/29/14,
8/27/14 20:50,https://nuforc.org/webreports/reports/112/S112960.html,Kenneth City,FL,USA,Fireball,3 minutes,Pair of silent glowing orbs with flames inside,8/29/14,
8/27/14 20:15,https://nuforc.org/webreports/reports/112/S112964.html,Red Hook,NY,USA,Fireball,30 seconds,"Fireball flickering at first, then bright orangish reddish and round moving mid-level across the sky, then disappears",8/29/14,
8/27/14 20:12,https://nuforc.org/webreports/reports/113/S113248.html,Montreal (Canada),QC,Canada,Fireball,1 minute,A changing shape light has been seen in a night sky for a minute.,9/5/14,
8/26/14 13:00,https://nuforc.org/webreports/reports/112/S112924.html,Hickory,NC,USA,Fireball,30 seconds,Fireball over 127/321 area near Mtn View!,8/29/14,
8/25/14 22:11,https://nuforc.org/webreports/reports/112/S112889.html,Aliso Viejo,CA,USA,Fireball,30 minutes,Reappearing and disappearing orange lights.,8/29/14,
8/25/14 20:35,https://nuforc.org/webreports/reports/112/S112878.html,Massillon,OH,USA,Fireball,15 minutes,"Orb and shooting star in Massillon, Ohio, with video link.",8/29/14,
8/24/14 22:30,https://nuforc.org/webreports/reports/112/S112959.html,Fort Pierce,FL,USA,Fireball,1 minute,Four small flaming objects silently flying toward the north west.,8/29/14,
8/24/14 21:00,https://nuforc.org/webreports/reports/112/S112869.html,Amherst,MA,USA,Fireball,minutes,Two glowing orbs seen moving quickly and inter-weaving over tree tops.,8/29/14,
8/24/14 03:00,https://nuforc.org/webreports/reports/112/S112814.html,Madison,CT,USA,Fireball,15:00,Another fireball sighting in the sky maybe two.,8/29/14,
