date,reportlink,city,state,country,shape,duration,description,post_date,images
4/13/23 13:50,https://nuforc.org/webreports/reports/175/S175362.html,Washington,DC,USA,Cylinder,30 sec,"Elongated, silver, reflective object hovering over Capitol",5/19/23,
4/10/23 20:09,https://nuforc.org/webreports/reports/175/S175386.html,Lima,OH,USA,Cylinder,3 minutes,"Driving, spotted object coming down from sky before making turn. Believe it may have hit the ground",5/19/23,Yes
4/2/23 23:35,https://nuforc.org/webreports/reports/175/S175256.html,Eugene,OR,USA,Cylinder,6 days,"I am scared,terrified",5/19/23,
4/2/23 16:30,https://nuforc.org/webreports/reports/175/S175287.html,Fairforest,,,Cylinder,1 minute,"Two white cylindrical objects, no sound, no visible means of propulsion, and no wings.",5/19/23,Yes
3/24/23 12:22,https://nuforc.org/webreports/reports/175/S175106.html,Highland,CA,USA,Cylinder,3 seconds,Craft hovered to examine us then sped off at super-warp speed,4/9/23,Yes
3/17/23 22:00,https://nuforc.org/webreports/reports/175/S175067.html,,NY,USA,Cylinder,2-3 minutes,"During a flight, I saw a number of red long lights in a cylinder formation.",4/9/23,
3/15/23 15:30,https://nuforc.org/webreports/reports/175/S175024.html,South Shore,KY,USA,Cylinder,5 - 7 minutes,Pill shaped craft being followed by plane,4/9/23,
3/12/23 16:59,https://nuforc.org/webreports/reports/174/S174987.html,Rosemead,CA,USA,Cylinder,,"I quickly tried to record a flyby of some fighter jets, and managed to find this cylinder oval object in my footage.",4/9/23,Yes
3/12/23 14:45,https://nuforc.org/webreports/reports/175/S175198.html,Fort Worth,,USA,Cylinder,Approx. 20 seconds,Daylight - two hovering flat cylinders,4/9/23,
3/11/23 20:55,https://nuforc.org/webreports/reports/174/S174985.html,Venice,FL,USA,Cylinder,Approximately 3-4 minutes,Object moved slowly across sky. After about 3-4 minutes object faded away.,4/9/23,Yes
3/9/23 13:26,https://nuforc.org/webreports/reports/174/S174948.html,Twentynine palms,CA,USA,Cylinder,10 minutes,Noticed a bright object floating at high elevation. Appeared small and circular. I noticed it was at a high altitude.,4/9/23,Yes
3/3/23 11:12,https://nuforc.org/webreports/reports/174/S174846.html,Sydney,New South Wales,Australia,Cylinder,16 min,Space ship was flying over Anzac Bridge,3/6/23,
3/1/23 23:00,https://nuforc.org/webreports/reports/174/S174883.html,Bellingham,WA,USA,Cylinder,40-60 minutes,Looked like a large helicopter hovering while suspending a mirror of it's self. Lots of lights,3/6/23,
2/27/23 19:54,https://nuforc.org/webreports/reports/174/S174936.html,Atlanta,GA,,Cylinder,4-5 min,UAP spotted over Atlanta from 37000 feet,4/9/23,Yes
