date,reportlink,city,state,country,shape,duration,description,post_date,images
11/28/13 19:45,https://nuforc.org/webreports/reports/104/S104852.html,Lake Havasu City,AZ,USA,Circle,1 hour,Bright Fireball got lower to ground and dimmer until it eventually just faded out.  ((NUFORC Note:  Sighting of Venus.  PD)),12/2/13,
11/28/13 18:39,https://nuforc.org/webreports/reports/105/S105186.html,Amory,MS,USA,Circle,several minutes,911 was called; I was told a policeman on duty had seen these bright objects; Columbus AFB confirmed no aircraft flying T'giving Day.,12/12/13,
11/28/13 18:05,https://nuforc.org/webreports/reports/104/S104860.html,Azusa,CA,USA,Circle,3 seconds,"Small yellow circular craft, very still, then disappeared very quickly.",12/2/13,
11/28/13 18:00,https://nuforc.org/webreports/reports/104/S104861.html,Bowling Green,KY,USA,Circle,45 minutes,Circular object with red and orange lights hovering above scottsville rd area for an hour.,12/2/13,
11/28/13 17:30,https://nuforc.org/webreports/reports/104/S104898.html,House Springs,MO,USA,Circle,10 minutes,"Five orange-red objects flying in an inverted Y formation, no.sound.",12/2/13,
11/28/13 15:45,https://nuforc.org/webreports/reports/104/S104909.html,Boston,MA,USA,Circle,90 minutes,White circular UFO outside Boston disappears--then reappears atop neon orange vertical-ellipse-shaped cloud & witnessed to Hartford CT.,12/2/13,
11/28/13 14:00,https://nuforc.org/webreports/reports/104/S104854.html,Kingston (Canada),ON,Canada,Circle,5 minutes,2 Suns? Comet?,12/2/13,
11/28/13 07:35,https://nuforc.org/webreports/reports/104/S104865.html,Quakertown,PA,USA,Circle,10,"3 Orange lights in the sky, moving then disappeared. Then the 4th seen then disappeared.",12/2/13,
11/26/13 20:30,https://nuforc.org/webreports/reports/104/S104818.html,Burlington,NC,USA,Circle,15 seconds,Upward curving row or lights flying low over interstate 85 NC.,12/2/13,
11/26/13 19:30,https://nuforc.org/webreports/reports/104/S104799.html,Brandon,,USA,Circle,5,"Bright orange balls flying north over Brandon, Florida, at speeds much faster than any jet.",12/2/13,
11/26/13 06:00,https://nuforc.org/webreports/reports/104/S104894.html,Fort Mill,SC,USA,Circle,30 seconds,UFO? Over Fort Mill.,12/2/13,
11/24/13 23:00,https://nuforc.org/webreports/reports/104/S104756.html,Bend,OR,USA,Circle,5 minutes,We saw 6 very bright orange lights low in the sky.  Much larger and brighter then stars.,12/2/13,
11/24/13 20:00,https://nuforc.org/webreports/reports/110/S110260.html,Ware,MA,USA,Circle,30 minutes,Bright white light in circle shape over ware mass.,6/20/14,
11/24/13 18:24,https://nuforc.org/webreports/reports/104/S104753.html,Hyattsville,MD,USA,Circle,3 hours,"White cirlce of light with red lights in the sky for 3 hours, Way to big to be a star as the other stars in the sky were barley visible",12/2/13,
11/24/13 10:00,https://nuforc.org/webreports/reports/104/S104766.html,Antioch,CA,USA,Circle,20 minutes,UFO sighting Antioch CA--4 orange lights.,12/2/13,
11/23/13 23:30,https://nuforc.org/webreports/reports/104/S104734.html,Albany,OR,USA,Circle,>1 hour,"5 bright flashing lights, blue, red, green and white.",12/2/13,
11/23/13 19:00,https://nuforc.org/webreports/reports/104/S104741.html,Eustis,FL,USA,Circle,45 minutes,Very bright circle of light that did not move for as long as I saw it (about 45 minutes).,12/2/13,
11/22/13 20:22,https://nuforc.org/webreports/reports/104/S104690.html,Willard,WI,USA,Circle,3 minutes,"Two small orange glowing lights spotted traveling from west to east. No sound emitted, and lights traveled in a static manner.",12/2/13,
11/22/13 14:13,https://nuforc.org/webreports/reports/137/S137051.html,Dumfries (UK/Scotland),,United Kingdom,Circle,1,This was only caught on camera nothing seen by witnesses,11/3/17,
11/22/13 01:00,https://nuforc.org/webreports/reports/104/S104687.html,Arapahoe,NC,USA,Circle,5 seconds,3 circles moving in the sky and disappeared about 5 seconds later.,12/2/13,
11/22/13 00:00,https://nuforc.org/webreports/reports/104/S104701.html,Tampa,FL,USA,Circle,30:00,Glowing hoop.,12/2/13,
11/20/13 00:00,https://nuforc.org/webreports/reports/105/S105295.html,Sun Lakes,AZ,USA,Circle,3 minutes,"Orange ball over Sun Lakes, AZ, fell from sky.",12/23/13,
11/20/13 19:45,https://nuforc.org/webreports/reports/104/S104901.html,Oakdale,PA,USA,Circle,south west,I noticed the flying object flew past my house with red and green lights it had some white lights too blinking I noticed it was flying.,12/2/13,
11/20/13 18:00,https://nuforc.org/webreports/reports/104/S104654.html,Bridgewater,MA,USA,Circle,,Circle changed shape white lights suspended over house changed formation and up they went.,12/2/13,
11/19/13 20:15,https://nuforc.org/webreports/reports/104/S104630.html,West Chester,OH,USA,Circle,10 minutes,9 orange-red circles in the western sky that faded out over 10 minutes.,12/2/13,
11/19/13 17:50,https://nuforc.org/webreports/reports/104/S104673.html,St. Johnsbury,VT,USA,Circle,5 seconds,"4 reddish orange lights appeared one by one, then disappeared one by one, appeared to be headed northeast.",12/2/13,
11/19/13 16:00,https://nuforc.org/webreports/reports/104/S104589.html,Paterson,NJ,USA,Circle,All the time,Not crazy looks like star got pics.,11/20/13,
11/19/13 07:50,https://nuforc.org/webreports/reports/104/S104593.html,Milton (Canada),ON,Canada,Circle,10 seconds,"Large white circular light,Approaching the south,of milton ontario,object veered very quickly to the east.",11/20/13,
11/19/13 00:15,https://nuforc.org/webreports/reports/104/S104587.html,Rock Hill,SC,USA,Circle,30 seconds,"One object it was a Circular. Green and reddish/orange lights on the side, middle was a greenish color, moved right.",11/20/13,
11/18/13 06:00,https://nuforc.org/webreports/reports/106/S106202.html,Nokesville,VA,USA,Circle,1:00,I was waiting for NASA to send up a rocket and I saw a strange object.,1/16/14,
11/17/13 17:45,https://nuforc.org/webreports/reports/104/S104547.html,Carlsbad,NM,USA,Circle,5 minutes,Observed two reddish orange objects moving from west to east above Carlsbad New Mexico about four or five minutes apart. Both objects a,11/20/13,
11/17/13 17:00,https://nuforc.org/webreports/reports/104/S104550.html,Reno,NV,USA,Circle,1 hour,"Lights seen hovering over rural Nevada community, witnessed by nearly a dozen residents.",11/20/13,
11/17/13 01:30,https://nuforc.org/webreports/reports/104/S104538.html,Cedar Rapids,IA,USA,Circle,at night,November 17 12:55 to 1:30am  i was up my boyfriend was asleep and i cant sleep and i decide to go outside have a fresh air and some rea,11/20/13,
11/16/13 22:30,https://nuforc.org/webreports/reports/104/S104531.html,Cartersville,GA,USA,Circle,1 minute,"Fireball over Lake Allatoona, Cartersville GA",11/20/13,
11/16/13 21:00,https://nuforc.org/webreports/reports/106/S106100.html,Springfield (?),OR,USA,Circle,30 minutes,Was moving in different directions at really fast speeds.,1/10/14,
11/16/13 19:00,https://nuforc.org/webreports/reports/104/S104586.html,Boomer,WV,USA,Circle,12 minutes,Lights in small town looks like that of the New Years Eve ball.,11/20/13,
11/16/13 09:45,https://nuforc.org/webreports/reports/104/S104518.html,Ames,IA,USA,Circle,45 minutes,"Green, red, and white lights f rom object hovering in the sky.",11/20/13,
11/15/13 17:15,https://nuforc.org/webreports/reports/104/S104514.html,Wautoma,WI,USA,Circle,10 seconds,"Two orange fire balls in line with each other, one went out followed by the other. Both reappeared together two seconds later lasted ab",11/20/13,
11/14/13 16:00,https://nuforc.org/webreports/reports/104/S104449.html,Porterville,CA,USA,Circle,,"((HOAX))  It was orange in Porterville, CA usa.",11/20/13,
11/13/13 21:15,https://nuforc.org/webreports/reports/104/S104439.html,Roseville,CA,USA,Circle,10 minutes,Bright Orange balls of light in the sky.  Stayed in one place for a few minutes then began moving North until they disappeared.,11/20/13,
11/13/13,https://nuforc.org/webreports/reports/104/S104491.html,Granite Falls,WA,USA,Circle,2.5 hours,Hundreds of objects fly over small town in Washington State.,11/20/13,
11/12/13 21:00,https://nuforc.org/webreports/reports/105/S105256.html,Salisbury,NC,USA,Circle,10 minutes,"Small, Circular UFO spotted and moves once camera flashes.",12/12/13,
11/12/13 21:00,https://nuforc.org/webreports/reports/104/S104407.html,Buhl,MN,USA,Circle,20 seconds,Three white balls of light shot from the ground up and hoovered for a few seconds b4 flashing out to nothing.,11/20/13,
11/12/13 19:30,https://nuforc.org/webreports/reports/104/S104390.html,Black Canyon City,AZ,USA,Circle,2 minutes,Near I-17 interstate a formation of orange soft steady glowing obs equally spaced apart were observed by my husband and I.  At the time,11/20/13,
11/12/13 01:00,https://nuforc.org/webreports/reports/104/S104371.html,Franklin,TN,USA,Circle,2 minutes,It looked like an orange moon setting above the tree line & it slowly descended down into the trees.  I've been seeing this same thing,11/20/13,
