date,reportlink,city,state,country,shape,duration,description,post_date,images
10/15/08 21:00,https://nuforc.org/webreports/reports/068/S68264.html,Hancock County,IA,USA,Chevron,1 minute,"About 7 lights in a V pattern moving across sky heading north, no sound, lots of other aircraft in the area after the lights left",3/19/09,
10/14/08 20:40,https://nuforc.org/webreports/reports/066/S66242.html,Anderson,SC,USA,Chevron,"1 minute, 15 seconds","Chevron shaped UFO seen over I-85 in Anderson, SC.",10/31/08,
10/11/08 00:00,https://nuforc.org/webreports/reports/068/S68039.html,Klagenfurt (Austria),,Austria,Chevron,1 minute,"It came from the direction of the city, when I stood on a hill in total darkness in the countryside. It was moving strangely,  not stra",3/19/09,
10/8/08 20:00,https://nuforc.org/webreports/reports/066/S66123.html,Dupo,IL,USA,Chevron,2-3 seconds,Large falling green ball of light,10/31/08,
10/8/08 19:30,https://nuforc.org/webreports/reports/066/S66121.html,Bryan,TX,USA,Chevron,a few seconds,"A dark brown/black colored craft passed over Bryan, Texas heading north and disappeared into the sky around 8:30 p.m.",10/31/08,
9/1/08 22:10,https://nuforc.org/webreports/reports/065/S65516.html,Gardena,CA,USA,Chevron,10 mins,Cheveron shaped object seen above the skies of SouthBay area near LAX.,10/31/08,
8/22/08 23:00,https://nuforc.org/webreports/reports/065/S65355.html,Provo,UT,USA,Chevron,1 hour,On 8/22/08 in Provo Utah we saw many chevron shaped groupings of rapidly moving clusters  of bright crafts.,10/31/08,
8/17/08 18:30,https://nuforc.org/webreports/reports/065/S65304.html,Houston,TX,USA,Chevron,20 min,black slow moving  V shape object over houston s george bush airport,10/31/08,
8/11/08 09:00,https://nuforc.org/webreports/reports/066/S66870.html,,KY,USA,Chevron,20 seconds,A large craft rose from a landing position in  a field and took off without making a sound.,1/10/09,
8/10/08 23:55,https://nuforc.org/webreports/reports/065/S65160.html,Birmingham (UK/England),,United Kingdom,Chevron,30 seconds,"BRIGHT LIGHT TRAVELLING FAST,TURNING QUICKLY TO RETURN THE WAY IT HAD COME FROM.",8/12/08,
8/5/08 02:00,https://nuforc.org/webreports/reports/065/S65065.html,Culver City,CA,USA,Chevron,15 seconds,I was taking the dog out and as I got to the door I looked up and saw a very large craft with a light pattern on the bottom which I hav,8/12/08,
8/2/08 16:15,https://nuforc.org/webreports/reports/064/S64997.html,Elk Grove,IL,USA,Chevron,2 Minutes,I saw a chevron shaped metallic craft.,8/12/08,
7/30/08 18:10,https://nuforc.org/webreports/reports/064/S64870.html,Cheviot,OH,USA,Chevron,3 minutes,Black small arrow head shaped UFO very high,8/12/08,
