date,reportlink,city,state,country,shape,duration,description,post_date,images
8/12/00 02:00,https://nuforc.org/webreports/reports/127/S127601.html,Fresno,CA,USA,Triangle,30 seconds,OK it's been some years since I experiment this sighting.. but I remember it like it was yesterday. This is what happens that night it,6/1/16,
8/11/00 12:00,https://nuforc.org/webreports/reports/013/S13752.html,Arlington,WA,USA,Triangle,15 Min.,I am a pastor at my church. Today we held a special serman for a couple to be married. After we were through we stepted onto the porch,8/19/00,
8/5/00 22:00,https://nuforc.org/webreports/reports/013/S13702.html,Bellingham,WA,USA,Triangle,20 seconds,We saw three lines of lights in a triangular shape.  It seemed that the lights kind of flickered back and forth along the lines. It mov,8/19/00,
8/4/00 09:30,https://nuforc.org/webreports/reports/013/S13879.html,Santa Monica,CA,USA,Triangle,10 sec,daytime sighting over Santa Monica Mountains by  two 11 year olds at Summer Camp,8/25/00,
8/1/00 18:00,https://nuforc.org/webreports/reports/050/S50155.html,Los Angeles,CA,USA,Triangle,30 Seconds,Three motionless black triangles above West LA.,5/15/06,
8/1/00 07:30,https://nuforc.org/webreports/reports/017/S17190.html,Bellevue,WA,USA,Triangle,3 minutes,Strange Triangular Lights Flying Over the Seattle Area,4/28/01,
8/1/00 02:00,https://nuforc.org/webreports/reports/017/S17687.html,Hingham,MA,USA,Triangle,minutes,A triangular shaped UFO hovering at a slow pace at a low altitude.,8/5/01,
7/31/00 23:06,https://nuforc.org/webreports/reports/013/S13637.html,Flinn Springs,CA,USA,Triangle,2 min.,"Huge bright light appeared right above my garage while I was looking at the stars. It had smaller white lights on each side, with color",8/5/00,
7/27/00 22:48,https://nuforc.org/webreports/reports/013/S13615.html,Sandy,UT,USA,Triangle,5-6 seconds,Caught in binoculars:  two glowing triangles cruising in formation in silence,7/29/00,
7/25/00 21:00,https://nuforc.org/webreports/reports/013/S13598.html,Holbrook,AZ,USA,Triangle,30 Minutes,Luminescent white wedge seen at high altitude  flying at high rate of speed.,7/29/00,
7/24/00 21:30,https://nuforc.org/webreports/reports/013/S13584.html,Overcup,AR,USA,Triangle,10min,3 ufo north on hwy 9,7/29/00,
7/21/00 18:15,https://nuforc.org/webreports/reports/014/S14058.html,na,NC,USA,Triangle,<5 minutes,"Unidentified triangular craft hovering in a cloud at 31,000 feet from a Delta 757 moving at mach .84.",9/17/00,
7/20/00 22:55,https://nuforc.org/webreports/reports/013/S13535.html,Watertown,CT,USA,Triangle,1-2 minutes,"My two brothers and I witnessed two distinct, dark yellow lit, triangular objects stay still and then suddenly move to the left.",7/23/00,
7/17/00 22:40,https://nuforc.org/webreports/reports/013/S13496.html,Cedar Rapids,IA,USA,Triangle,45-60 seconds,Sighting of a triangular-shaped object judging by distinct lights on three corners.,7/23/00,
7/15/00 23:50,https://nuforc.org/webreports/reports/034/S34544.html,Bakersfield,CA,USA,Triangle,15-20 sec.,TRIANGLE SHAPE WITH TWO  LIGHTS  AT EACH END,1/22/04,
7/15/00 22:00,https://nuforc.org/webreports/reports/051/S51698.html,Loves Park,IL,USA,Triangle,est 3 minutes,Trianglular object no sound flew over us as we were looking at stars.,10/30/06,
7/15/00 21:30,https://nuforc.org/webreports/reports/014/S14425.html,New City,NY,USA,Triangle,Saw a UFO,i saw 2 different sightings of UFO's and someone else saw them too.  They have come back to haunt me in dreams and scaring me!,12/2/00,
7/15/00 18:00,https://nuforc.org/webreports/reports/058/S58152.html,Los Angeles,CA,USA,Triangle,1 minute,Brief sighting of a group of black triangles that suddenly disappeared.,8/14/07,
7/14/00 18:00,https://nuforc.org/webreports/reports/013/S13576.html,Memphis,TN,USA,Triangle,less than a minute,another triangle seen in memphis tennessee,7/29/00,
7/10/00 23:15,https://nuforc.org/webreports/reports/013/S13530.html,St. George Island,FL,USA,Triangle,5-7mins,We were sitting on the front porch of our beach house and out of no where big orange lights with no sound appeared,7/23/00,
7/8/00 23:00,https://nuforc.org/webreports/reports/036/S36072.html,Steubenville,OH,USA,Triangle,5 MINUTES,"TRIANGULAR OBJECT MOVING AT A STEADY RATE OF SPEED WITH NO LIGHTS, NOISE & COMPLETELY INVISIBLE",4/9/04,
7/7/00 11:00,https://nuforc.org/webreports/reports/013/S13344.html,Torrevieja (Spain),,Spain,Triangle,1 hour,"we all stopped at a  shop  in torrevieja / alicante spain and heard whizzling . as we looked up to the sky , we saw three triangle shap",7/11/00,
7/6/00 21:30,https://nuforc.org/webreports/reports/039/S39291.html,Columbia,MO,USA,Triangle,5-10 minutes,"07/06/00  21:30 Columbia, MO Huge black triangle, bright lights at tips hovering over city 5-10 minutes. Slowly moving east then gone!",9/29/04,
7/6/00 00:00,https://nuforc.org/webreports/reports/156/S156723.html,Dawsonville,GA,USA,Triangle,a few seconds,"3 stationary points of light, looked like stars in a constellation, started moving, then disappeared",6/25/20,
7/5/00 15:00,https://nuforc.org/webreports/reports/161/S161403.html,Cape Canaveral,FL,USA,Triangle,<5 mins,Triangular steel grey craft hovering at top of vehicle bridge in  broad daylight.,1/19/21,
7/4/00 23:00,https://nuforc.org/webreports/reports/018/S18304.html,Oakland,MD,USA,Triangle,4 min,Triangle with lights no sound,8/5/01,
7/4/00 23:00,https://nuforc.org/webreports/reports/033/S33485.html,Toledo,OH,USA,Triangle,20 minutes,A white triangle formation was seen along northern Ohio toll road.,12/9/03,
7/4/00 18:00,https://nuforc.org/webreports/reports/039/S39556.html,Potsdam,NY,USA,Triangle,3 minutes,"I do not know the exact date, but it was late summer in Potsdam NY during the 4th of july weekend around 3 or 4 years ago, I think it w",10/27/04,
7/2/00 01:20,https://nuforc.org/webreports/reports/018/S18492.html,Land Between The Lakes,KY,USA,Triangle,5 seconds,"My wife and I were camping and the sky was very clear that night, unfortunatly she was sleeping and missed it. The triangle shaped obje",8/5/01,
7/1/00 22:15,https://nuforc.org/webreports/reports/024/S24134.html,New York City (Staten Island),NY,USA,Triangle,5 minutes,"triangle shaped,lights on bottom,silent,no aircraft tail,flat",8/16/02,
7/1/00 19:00,https://nuforc.org/webreports/reports/079/S79697.html,Bellingham,WA,USA,Triangle,unknown,"Drove up to Triangle craft hovering in front/above farmhouse next to county road, at one point was above our car.",1/31/11,
7/1/00 03:50,https://nuforc.org/webreports/reports/013/S13375.html,Ojai,CA,USA,Triangle,20 min.,"Saw one Small craft and one large craft ,Both very bright.",7/11/00,
7/1/00 03:00,https://nuforc.org/webreports/reports/047/S47723.html,Crystal Beach,TX,USA,Triangle,45 sec,large black triangle completely silent with very dim lights on each corner,12/16/05,
7/1/00 03:00,https://nuforc.org/webreports/reports/130/S130611.html,Indianapolis,IN,USA,Triangle,>1 minute,"Triangular UFO, with protruding windows, over a field in Indiana",10/21/16,
6/30/00 00:00,https://nuforc.org/webreports/reports/059/S59367.html,Ewa Beach,HI,USA,Triangle,2 hours,"Triangular, translucent craft Ohau 2000",11/28/07,
6/30/00 22:00,https://nuforc.org/webreports/reports/052/S52806.html,Buffalo,NY,USA,Triangle,2 minutes,Sighting of a traingle object the size of a small jet plane with a few light hovering over trees and moving in a slow circular motion.,10/30/06,
6/30/00 21:35,https://nuforc.org/webreports/reports/055/S55558.html,Sycamore,OH,USA,Triangle,25min,I seen a very low flying craft  500 Lights On Object0: Yes,3/8/07,
6/30/00 19:30,https://nuforc.org/webreports/reports/049/S49422.html,Mountain Home AFB,ID,USA,Triangle,10 to 15 min,My mother was visiting I stepped outside to get fresh air it was a beautiful night and the sky was very clear. I looked up at the sky t,3/11/06,
6/30/00 02:30,https://nuforc.org/webreports/reports/073/S73857.html,Las Vegas,NV,USA,Triangle,45 sec,Boomerang  shaped  object  blended  in  with  the night  at least a mile long and about four stories high with 6 or 8 engith,2/14/10,
6/29/00 21:30,https://nuforc.org/webreports/reports/013/S13253.html,Jefferson City,MO,USA,Triangle,20 minutes,Bright Light  and V shaped lights moving to the east.,7/11/00,
6/28/00 16:11,https://nuforc.org/webreports/reports/013/S13419.html,St. Louis,MO,USA,Triangle,2-3 seconds,"While sitting at a stop light, I was looking lazily at the sky when a traingular object ""popped"" into view...",7/23/00,
6/27/00 22:50,https://nuforc.org/webreports/reports/029/S29656.html,Sewell (Washington Township),NJ,USA,Triangle,1-2 minutes,observed UFO at two different times within 1-2 minutes time,7/16/03,
6/24/00 23:30,https://nuforc.org/webreports/reports/018/S18673.html,Shelby Township,MI,USA,Triangle,about 15 minutes,UFO shaped like a triangle seen in Shelby Michigan!,8/5/01,
6/20/00 20:00,https://nuforc.org/webreports/reports/052/S52827.html,Salida,CA,USA,Triangle,10 minutes,"triangle shaped ufo in salida, ca.june 20000",10/30/06,
6/19/00 23:50,https://nuforc.org/webreports/reports/013/S13190.html,Yosemite,CA,USA,Triangle,2 minutes,"Eight of us were camping in Yosemite saw a large black triangular craft,only four have good recollection of sightiing.",7/11/00,
6/19/00 21:40,https://nuforc.org/webreports/reports/013/S13146.html,Santa Monica,CA,USA,Triangle,15 seconds,"i was walking my dog at about 9:40 pm-we live close to the beach, LAX and Santa Monica airport-so i'm always noticing airplanes in the",6/21/00,
6/19/00 18:30,https://nuforc.org/webreports/reports/015/S15730.html,New York City,NY,USA,Triangle,:45,"Triangular shaped object, bright white on top and fire red on the bottom. It hovered 5,000 agl above hudsoon river nyc",1/3/01,
6/18/00 23:45,https://nuforc.org/webreports/reports/014/S14060.html,Hamilton (Canada),ON,Canada,Triangle,15-20 min,Triangular shaped object hovering above train tracks in Ontario,12/2/00,
6/16/00 21:45,https://nuforc.org/webreports/reports/013/S13118.html,Cahokia/Granite City,IL,USA,Triangle,2 minutes,A black triangular craft with 4 lights green and blue moved slowly through the sky.,6/21/00,
6/15/00 23:00,https://nuforc.org/webreports/reports/051/S51736.html,Millville,NJ,USA,Triangle,10 minutes,unknown black triangle,10/30/06,
