date,reportlink,city,state,country,shape,duration,description,post_date,images
7/17/17 19:55,https://nuforc.org/webreports/reports/136/S136303.html,Whidbey Island,WA,USA,Unknown,1 minute,"Round light source in the sky captured close to Naval Base, which was not a plane.",9/28/17,
7/16/17 16:45,https://nuforc.org/webreports/reports/135/S135195.html,Kenner,LA,USA,Unknown,1 minute,Believe I saw the same object again as reported on July 4th.  This time it was travelling East to West directly over Lake Pontchartrain,7/23/17,
7/16/17 13:00,https://nuforc.org/webreports/reports/135/S135189.html,Groton,CT,USA,Unknown,15 minutes,"On I-95 N, to my right, out above the water, I saw a row of 5 hook shaped contrails.  ((NUFORC Note:  Sky writing aircraft.  PD))",7/23/17,
7/16/17 01:00,https://nuforc.org/webreports/reports/135/S135197.html,Donalds,SC,USA,Unknown,20-30 minutes,"At 1st, thought it was lightning, but then they moved very fast within a small area. The lights were in the clouds, and looked like som",7/23/17,
7/15/17 22:00,https://nuforc.org/webreports/reports/135/S135178.html,Rock Hill,SC,USA,Unknown,30 minutes,Bright light moving side to side.,7/23/17,
7/15/17 03:30,https://nuforc.org/webreports/reports/135/S135250.html,Weed,CA,USA,Unknown,20 seconds,"Flashing light rose out of eastern sky hiding in constellation, second flashing light replaced it at 3:30am.",7/23/17,
7/13/17 21:05,https://nuforc.org/webreports/reports/135/S135269.html,Beaufort,NC,USA,Unknown,35 minutes,"Bright lights over Beaufort, NC.",7/23/17,
7/12/17 04:00,https://nuforc.org/webreports/reports/135/S135109.html,Bellaire,MI,USA,Unknown,3 hours,Colorful flying in circles blue yellow and white.  ((anonymous report)),7/14/17,
7/9/17 20:15,https://nuforc.org/webreports/reports/135/S135080.html,Wakefield,MA,USA,Unknown,10 seconds,My boyfriend and I were driving South on 95 near Wakefield when all of the sudden we noticed a peculiar bright and shiny craft in the s,7/14/17,
7/9/17 16:00,https://nuforc.org/webreports/reports/135/S135087.html,La Pine,OR,USA,Unknown,15 seconds,"Bright shiny object hovers in the sky, and then just vanishes!",7/14/17,
7/9/17 04:30,https://nuforc.org/webreports/reports/135/S135078.html,Hendersonville,NC,USA,Unknown,until daylight,Bright lights in NE Sky of Hendersonville.  ((NUFORC Note:  Possible sighting of Venus??  PD)),7/14/17,
7/9/17 03:39,https://nuforc.org/webreports/reports/135/S135037.html,Prilep (Macedonia),,Macedonia (FYROM),Unknown,40 minutes,A light has been appearing for the past 2 wks at 3am at the same spot each am.  ((NUFORC Note:   Venus??  PD))((anonymous report)),7/14/17,
7/9/17 01:00,https://nuforc.org/webreports/reports/135/S135063.html,Salt Lake City Utah,UT,USA,Unknown,3 minutes,Jade color light drops from sky.,7/14/17,
7/9/17 01:00,https://nuforc.org/webreports/reports/135/S135062.html,Salt Lake City,UT,USA,Unknown,3 minutes,Jade color light drops from sky.,7/14/17,
7/8/17 22:30,https://nuforc.org/webreports/reports/135/S135057.html,Versailles,KY,USA,Unknown,1 minute,"Sitting on my back porch.  Beautiful clear evennng.  Noticed an bright, constant, orange light.  Consistent speed. ((anonymous report))",7/14/17,
7/8/17 03:30,https://nuforc.org/webreports/reports/135/S135028.html,Stratford,CT,USA,Unknown,5 minutes,Just saw lights in a square formation 4 blue lights inside 4 red lights moved rapidly up down and sideways than just hover lights did n,7/14/17,
7/8/17 03:11,https://nuforc.org/webreports/reports/135/S135030.html,Davie,FL,USA,Unknown,5 seconds,"Brilliant light coming and going, and loud, increasing, engine noise; stops suddenly!  ((anonymous report))",7/14/17,
7/8/17 01:30,https://nuforc.org/webreports/reports/135/S135039.html,Columbus,OH,USA,Unknown,90 minutes,"Woke up inside of a tanning bed-like enclosement, appeared to be traveling with high turbulence, alien zapped me.",7/23/17,
7/5/17 23:15,https://nuforc.org/webreports/reports/134/S134963.html,Fort Wayne,IN,USA,Unknown,2 minutes,"Bright orange light slowly moves soundlessly over northeast Fort Wayne, IN.",7/7/17,
7/4/17 23:30,https://nuforc.org/webreports/reports/135/S135013.html,Bridgeport,CT,USA,Unknown,20 minutes,Object spun in place reversing direction twice and disappeared in a cloud.,7/14/17,
7/4/17 21:30,https://nuforc.org/webreports/reports/134/S134962.html,Greencastle,PA,USA,Unknown,15 seconds,"Seen 2 white blinking lights traveling what appeared to be very fast, one going north and one east, they then stopped and returned to o",7/7/17,
7/2/17 23:20,https://nuforc.org/webreports/reports/135/S135564.html,Chestertown,MD,USA,Unknown,2 minutes,"Large silent grey aircraft, very low altitude and low speed, 2 bright white circular forward facing lights, no other green or red nav.",8/11/17,
7/2/17 14:45,https://nuforc.org/webreports/reports/134/S134892.html,Delaware Township,NJ,USA,Unknown,1-2 minutes,"Nothing seen but extremely loud, sudden sound from above.",7/7/17,
6/30/17 21:45,https://nuforc.org/webreports/reports/134/S134857.html,Gardendale,AL,USA,Unknown,2 minutes,Orange/red ball heading from south to north over central Alabama,7/7/17,
6/27/17 21:09,https://nuforc.org/webreports/reports/134/S134799.html,West Columbia,SC,USA,Unknown,<1 minute,Object or craft makes erratic high speed maneuvers over South Carolina.,7/7/17,
6/27/17 19:45,https://nuforc.org/webreports/reports/134/S134802.html,Colorado Springs,CO,USA,Unknown,Seconds,Sighting.,7/7/17,
6/27/17 13:30,https://nuforc.org/webreports/reports/134/S134841.html,Lisbon,NY,USA,Unknown,10 minutes,"I heard a big jet going over,so I looked up.  As i did i saw a bright shiny object near the plane alt.  ((anonymous report))",7/7/17,
6/27/17 13:11,https://nuforc.org/webreports/reports/134/S134733.html,Shakopee,MN,USA,Unknown,3 minutes,VERY loud and unknown noise outside; was really loud and sounded like a airplane was headed for us.  ((anonymous report)),7/7/17,
6/26/17 22:20,https://nuforc.org/webreports/reports/134/S134743.html,Grand Rapids,MI,USA,Unknown,30 seconds,Very strange slow motion mechanic noise that lasted about 30 seconds.,7/7/17,
6/23/17 03:50,https://nuforc.org/webreports/reports/134/S134718.html,Pasco,WA,USA,Unknown,10 minutes,Bright white satellite looking object North Eastern sky rapid speeds vertical and horizontal object turns blue as it changes directions,7/7/17,
6/22/17 21:00,https://nuforc.org/webreports/reports/134/S134716.html,Omaha,NE,USA,Unknown,5 minutes,Red/green light craft seen flying irregulary over Omaha.  Rapid acceleration and deacceleration.,7/7/17,
6/21/17 01:02,https://nuforc.org/webreports/reports/170/S170334.html,Broken Arrow,OK,USA,Unknown,30 seconds,It wasn't a craft I was face to face with an alien,9/9/22,
6/18/17 22:30,https://nuforc.org/webreports/reports/134/S134646.html,Orlando,FL,USA,Unknown,3 minutes,Two round objects heading west with orange lights one flickered and disappeared over my house the other hovered then headed south and d,6/22/17,
6/18/17 20:08,https://nuforc.org/webreports/reports/134/S134659.html,Chiang Rai (Thailand),,Thailand,Unknown,2 minutes,I was outside grilling on our patio.  I was completely dark outside at around 8:05 p.m.  We live near the city airport and will typical,6/22/17,
6/17/17 03:00,https://nuforc.org/webreports/reports/134/S134882.html,Somerset,KY,USA,Unknown,7 minutes,Strange happening with an unknown object.,7/7/17,
6/16/17 23:30,https://nuforc.org/webreports/reports/134/S134620.html,Circleville,OH,USA,Unknown,10 seconds,(We)...could see what looked like a dim star appear heading North real slow and disappear.  ((anonymous report)),6/22/17,
6/16/17 23:00,https://nuforc.org/webreports/reports/134/S134622.html,Fairfield,CA,USA,Unknown,3 minutes,Solid green light spotted dancing in the sky.  ((anonymous report)),6/22/17,
6/14/17 20:45,https://nuforc.org/webreports/reports/134/S134584.html,Corinth,MS,USA,Unknown,Still occurring,"Unknown flying object over Corinth, MS.",6/15/17,
6/14/17 14:00,https://nuforc.org/webreports/reports/175/S175498.html,New Orleans,LA,USA,Unknown,30seconds,Face To Face Contact,5/19/23,
6/12/17 03:45,https://nuforc.org/webreports/reports/134/S134588.html,Fortuna,AZ,USA,Unknown,60 minutes,Stopped to assist several entities.  ((anonymous report)),6/15/17,
6/12/17 01:30,https://nuforc.org/webreports/reports/157/S157712.html,Canton,OH,USA,Unknown,15 seconds,Strange Atmospheric Destortion spotted in skies over Ohio or was it a UFO?,7/23/20,
6/10/17 23:00,https://nuforc.org/webreports/reports/134/S134509.html,Goffstown,NH,USA,Unknown,5-10 seconds,Multiple low flying objects in backyard.,6/15/17,
6/10/17 21:50,https://nuforc.org/webreports/reports/134/S134512.html,Reading,PA,USA,Unknown,2 minutes,((HOAX??))  My neighbor and i were sotto g outside when I noticed something changing light red blue and white.  ((anonymous report)),6/15/17,
6/10/17 20:45,https://nuforc.org/webreports/reports/134/S134539.html,Middletown,CT,USA,Unknown,2 minutes,Two strange lights chase each other across the sky,6/15/17,
6/10/17 18:00,https://nuforc.org/webreports/reports/134/S134638.html,Oak Lawn,IL,USA,Unknown,20-30 seconds,Mothman?  UFO?  Black balloon that poped in the air?  ((anonymous report)),6/22/17,
6/8/17 21:50,https://nuforc.org/webreports/reports/134/S134482.html,Kalamazoo,MI,USA,Unknown,10 minutes,Red light observed hovering over Kalamazoo.,6/9/17,
6/8/17 21:30,https://nuforc.org/webreports/reports/134/S134489.html,Troy,VT,USA,Unknown,2 minutes,Single reddish globe light in the southern sky.  ((NUFORC Note:  Report from former member of military.  PD)),6/9/17,
6/8/17 20:28,https://nuforc.org/webreports/reports/148/S148390.html,Colorado Springs?,CO,USA,Unknown,unk,Cloud covered object with black parallel column from sky to the ground,8/23/19,
6/7/17 22:47,https://nuforc.org/webreports/reports/135/S135540.html,Waterford,CT,USA,Unknown,~15-25 minutes,"I saw an orange orb frozen in place in the sky, until some planes began to head towards it!",8/4/17,
6/4/17 08:30,https://nuforc.org/webreports/reports/134/S134430.html,Little Neck,NY,USA,Unknown,~9 minutes,"Strange object(s) seen over Little Neck NY Sunday morning, June 4th 2017 at 8:30 AM",6/9/17,
6/4/17 01:43,https://nuforc.org/webreports/reports/134/S134432.html,Omaha,NE,USA,Unknown,30 minutes+,((HOAX??)) About 1:30am I joking told some friends we were gona go to a meditation spot I knew of to try to make contact with aliens..,6/9/17,
6/3/17 21:00,https://nuforc.org/webreports/reports/147/S147879.html,Boise,ID,USA,Unknown,5 minutes,7 objects glowing red in V formation Very far away or small crafts Hoved above in a stationary position Slowly all went straight up and,8/23/19,
6/3/17 00:30,https://nuforc.org/webreports/reports/134/S134411.html,Honeyville,UT,USA,Unknown,30 minutes,"Above Crystal Hot Springs, green, red and white lights flashed from a craf, a second craft could be seen further in the distance.",6/9/17,
6/2/17 22:30,https://nuforc.org/webreports/reports/134/S134440.html,Grand Junction,CO,USA,Unknown,3 minutes,"Solid white light appears in night sky, then vanishes.  ((NUFORC Note:  Three sightings of the ISS.  PD))",6/9/17,
6/1/17 19:35,https://nuforc.org/webreports/reports/134/S134374.html,Perryville,MD,USA,Unknown,30 seconds,Large aircraft flying WAY TOO LOW.  ((anonymous report)),6/2/17,
5/31/17 10:00,https://nuforc.org/webreports/reports/134/S134354.html,Colorado Springs,CO,USA,Unknown,30 minutes,Moving halo connected by 2 white dots in morning sky at top of Pikes Peak from stationary camera.,6/2/17,
5/28/17 21:00,https://nuforc.org/webreports/reports/134/S134321.html,Auburn,MA,USA,Unknown,10 minutes,4 flying red objects in sky.,6/2/17,
5/27/17 10:30,https://nuforc.org/webreports/reports/134/S134165.html,Seattle,WA,USA,Unknown,1 hour,Metallic reflecting object stayed around for an hour.,6/2/17,
5/25/17 19:15,https://nuforc.org/webreports/reports/134/S134187.html,Friendswood,TX,USA,Unknown,2 minutes,2 Objects sighted 3 minutes apart traveling from the south to the north...,6/2/17,
5/25/17 02:00,https://nuforc.org/webreports/reports/134/S134195.html,Portland,OR,USA,Unknown,1 hour,I woke up in around 230 am to look out my 9th floor apartment downtown Portland to see a bright blinking light red white n a small amou,6/2/17,
5/23/17 22:00,https://nuforc.org/webreports/reports/134/S134207.html,Elk Grove,CA,USA,Unknown,Few hours,"Hello Peter Davenport, My husband and I listen to you on Coast to Coast AM. The other night we smelled smoke and went outside to look a",6/2/17,
5/23/17 19:30,https://nuforc.org/webreports/reports/134/S134193.html,Globe,AZ,USA,Unknown,30 minutes +,Srange light appeared over San Carlos May 23,6/2/17,
5/22/17 09:45,https://nuforc.org/webreports/reports/134/S134221.html,St. Louis County,MO,USA,Unknown,45 seconds,Flew south very quite had bright red lights and was flying erratic side to side than fast straight then hovered and flew west stopped a,6/2/17,
5/18/17 15:25,https://nuforc.org/webreports/reports/134/S134280.html,North Charleston,SC,USA,Unknown,4-5 minutes,Shiny object tumbling across the sky.,6/2/17,
5/18/17 06:00,https://nuforc.org/webreports/reports/134/S134292.html,Wilmington,DE,USA,Unknown,5 minutes,A object coming from the gorund leaving a trail of smoke in its wake and then leveling out and dissapearing in clouds.,6/2/17,
5/18/17 00:00,https://nuforc.org/webreports/reports/134/S134291.html,Des Plaines,IL,USA,Unknown,05:30,"Just about every night, there is a loud sound coming from the sky.  It gets loud, then it decreases in sound.  ((anonymous report",6/2/17,
5/17/17 22:00,https://nuforc.org/webreports/reports/134/S134295.html,Edwardsville,IL,USA,Unknown,30 minutes,"Witnessed 6 solid lights extremely high up.  Thought at first they were stars, but as I watched a little longer, they were moving very",6/2/17,
5/15/17 22:00,https://nuforc.org/webreports/reports/134/S134139.html,Sandown,NH,USA,Unknown,50-60 seconds,I thought it was a satellite until it got brighter then dimmed.,5/15/17,
5/15/17 09:35,https://nuforc.org/webreports/reports/134/S134138.html,Cookeville,TN,USA,Unknown,12 minutes,On going intermittent object activity.  ((anonymous report)),5/15/17,
5/14/17 20:30,https://nuforc.org/webreports/reports/161/S161303.html,Zia Pueblo,NM,USA,Unknown,2 minutes,"Object emits golden beam, performs point to point travel",1/19/21,
5/10/17 21:45,https://nuforc.org/webreports/reports/134/S134050.html,Ontario,OH,USA,Unknown,3 minutes,"8-10 very bright lights in front. no tail or side lights. moved in night sky an blended in the night sky, very dark.",5/11/17,
5/8/17 05:00,https://nuforc.org/webreports/reports/134/S134009.html,Greenville,NY,USA,Unknown,15 minutes,Clear sky no stars or moon the lights hoverd left to right quick.after 15 minutes it rised but stayed in same area.no noise.object did,5/11/17,
5/6/17 21:00,https://nuforc.org/webreports/reports/133/S133999.html,Bonnerdale/Crossroads,AR,USA,Unknown,15 minutes,My dogs started barking and wouldn't stop. So I went outside to check and about 2-300 yards away I noticed a bright light flickering ri,5/11/17,
5/4/17 23:25,https://nuforc.org/webreports/reports/133/S133982.html,Onchiota,NY,USA,Unknown,1 minute,Craft following above car.,5/6/17,
5/4/17 23:07,https://nuforc.org/webreports/reports/134/S134434.html,Elkhart Lake,WI,USA,Unknown,5 minutes,Object with constant green light and flashing white appeared unmoving until it randomly flew away. ((anonymous report)),6/9/17,
5/4/17 22:00,https://nuforc.org/webreports/reports/134/S134302.html,Edgewood,NM,USA,Unknown,5 minutes,Unusually fast moving object,6/2/17,
5/2/17 05:00,https://nuforc.org/webreports/reports/134/S134014.html,Las Vegas,NV,USA,Unknown,3 hours,"Green light shining down on us, followed our movement for five minutes before disappearing.",5/11/17,
