date,reportlink,city,state,country,shape,duration,description,post_date,images
1/26/16 12:40,https://nuforc.org/webreports/reports/125/S125461.html,Route 66 West (Exit 50),VA,USA,Flash,5 seconds,It was super fast. Idk what it was to be honest but It really freaked me out. I know it wasn't a shooting star cause it was a lot bigge,1/29/16,
1/23/16 19:45,https://nuforc.org/webreports/reports/125/S125419.html,Santa Fe,NM,USA,Flash,5 seconds,"Green-blue, thick, falling star-like flash.",1/29/16,
1/14/16 20:00,https://nuforc.org/webreports/reports/125/S125270.html,Conway,SC,USA,Flash,2 seconds,"Bright blue green orb went across sky , then arced down. The obj. disappeared in the middle of a clear sky with no obstructions.",1/20/16,
1/12/16 22:30,https://nuforc.org/webreports/reports/125/S125250.html,Knoxville,TN,USA,Flash,5 seconds,I was driving to work last night when I saw a flash of light streak across the sky and then disappear.  I was heading southwest.,1/14/16,
1/2/16 19:00,https://nuforc.org/webreports/reports/125/S125073.html,Whitecourt (Canada),AB,Canada,Flash,,"Quick, bright flash in the sky.",1/5/16,
12/17/15 16:00,https://nuforc.org/webreports/reports/124/S124733.html,Friendship,WI,USA,Flash,<45 seconds,3 Blinking Lights appeared like fireworks then disappeared moved west and did the same 2 more times.  Jets were flying in area.,12/21/15,
12/14/15 23:59,https://nuforc.org/webreports/reports/124/S124698.html,Franklin,TN,USA,Flash,Hours,"Green flashes of light, occurring in short distances, every few minutes.  ((NUFORC Note:  Sightings or meteors??  PD))",12/17/15,
12/11/15 22:00,https://nuforc.org/webreports/reports/124/S124638.html,Bremerton,WA,USA,Flash,Reoccurring for about las,"Iridescent flashing orb over Kitsap County/West Puget, WA. Reoccurring sighting.",12/17/15,
12/10/15 21:36,https://nuforc.org/webreports/reports/124/S124620.html,St. Paul,MN,USA,Flash,6 seconds,Green flash in the sky above the clouds,12/17/15,
12/10/15 17:00,https://nuforc.org/webreports/reports/124/S124632.html,East Los Angeles (Boyle Heights),CA,USA,Flash,5 seconds,"Loud low buzzing motorized bright flash of light that simultaneously ""turned on and off"" every television in neighborhood.",12/17/15,
12/7/15 05:00,https://nuforc.org/webreports/reports/124/S124857.html,"Karle (near Hassan, Karnataka)(India)",,India,Flash,2 minutes,"We were staying at Karle Homestay near Hassan, Karnataka, India. 6th was our friends birthday and we were staying up that night. My son",1/5/16,
12/6/15 01:00,https://nuforc.org/webreports/reports/124/S124538.html,Bowling Green,KY,USA,Flash,30 seconds,Green fireball shoot thru sky.,12/10/15,
12/4/15 22:20,https://nuforc.org/webreports/reports/124/S124564.html,Gilchrist (Canada),ON,Canada,Flash,5-10 seconds,Series of bright streaks in the sky near air force base.,12/10/15,
11/24/15 23:15,https://nuforc.org/webreports/reports/124/S124349.html,Phoenix,AZ,USA,Flash,5 minutes,There was flashing lights on the object and it seemed to stay in one place and then move a little but it looked like something was flas,11/26/15,
11/23/15 11:00,https://nuforc.org/webreports/reports/124/S124320.html,Enfield,CT,USA,Flash,30 seconds,"White, erratic flashing object, Enfield, CT.",11/26/15,
11/21/15 22:40,https://nuforc.org/webreports/reports/124/S124272.html,Bremerton,WA,USA,Flash,,"((HOAX??))  30+ flashing lights in the Kitsap Co. night skies that look like stars at a quick glance but flashing red, white, blue.",11/26/15,
11/21/15 21:00,https://nuforc.org/webreports/reports/124/S124271.html,Detroit,MI,USA,Flash,30 seconds,Not the first time i saw it it comes around when theres not alot of people outside,11/26/15,
11/21/15 01:30,https://nuforc.org/webreports/reports/124/S124251.html,Augusta,ME,USA,Flash,10 minutes,Saw orange flashing light moving slow.,11/26/15,
11/18/15 23:10,https://nuforc.org/webreports/reports/124/S124184.html,New Richmond,OH,USA,Flash,2 seconds,Looked to be a meteorite but as it appeared to be on it's way down. It shot into another direction almost as it ricochet off of somethi,11/19/15,
11/18/15 01:15,https://nuforc.org/webreports/reports/124/S124173.html,Great Falls,MT,USA,Flash,Flash,Three flashes of green light lit up the entire sky after power outage.,11/19/15,
11/17/15 05:27,https://nuforc.org/webreports/reports/124/S124148.html,Sutherlin,OR,USA,Flash,1 hour,White lights.,11/19/15,
11/16/15 04:00,https://nuforc.org/webreports/reports/124/S124113.html,Ripon,CA,USA,Flash,10 seconds,"Large dome of green light, no trails, no visible singular location of the light.",11/19/15,
11/9/15 00:00,https://nuforc.org/webreports/reports/123/S123900.html,DeKalb,IL,USA,Flash,3-4 seconds,Color flash across the sky.,11/12/15,
11/8/15 07:30,https://nuforc.org/webreports/reports/123/S123861.html,Granton,WI,USA,Flash,1 hour,"Approximately 8 flashing lights, moving in the sky between 7:30 pm and 8:30 pm.",11/19/15,
11/7/15 23:35,https://nuforc.org/webreports/reports/123/S123818.html,Green Bay,WI,USA,Flash,15 seconds,Pulsing light in horizon.,11/19/15,
11/7/15 19:45,https://nuforc.org/webreports/reports/123/S123810.html,Gila Bend,AZ,USA,Flash,15 minutes,BRIGHT FLASH IN SKY NORTH OF GILA BEND JUST EAST OF THE 85 NORTH.  ((NUFORC Note:  U. S. Navy missile launch.  PD)),11/19/15,
11/7/15 18:00,https://nuforc.org/webreports/reports/123/S123787.html,Seal Beach,CA,USA,Flash,15 minutes,Trail of blue green flash across the sky following a bright llight.  ((NUFORC Note:  US Navy missile launch.  PD)),11/12/15,
11/7/15 00:20,https://nuforc.org/webreports/reports/123/S123544.html,Homeland,FL,USA,Flash,0.5 second,I was driving east on hwy 640 approaching hwy 17 which was approximately 1 mile out.  I drive this route often and at night I tend to l,11/12/15,
11/5/15 02:45,https://nuforc.org/webreports/reports/123/S123404.html,Safety Harbor,FL,USA,Flash,2-3 seconds,"Saw a bright blueish/green flash that lit up the sky for a few seconds, but no noise at all.",11/6/15,
11/5/15 00:00,https://nuforc.org/webreports/reports/123/S123835.html,Sebring,FL,USA,Flash,2 hours,I walked outside to smoke a cigarette and I noticed a bright light in the sky distance apart the whole time it was moving around was a,11/19/15,
11/4/15 01:10,https://nuforc.org/webreports/reports/123/S123374.html,St. Cloud,MN,USA,Flash,2 seconds,"It looked like a firework, but it didn't explode like a firework.",11/6/15,
11/3/15 18:30,https://nuforc.org/webreports/reports/123/S123356.html,Parlin,NJ,USA,Flash,1 minute,Looked like Venus but then faded out.,11/6/15,
11/2/15 18:13,https://nuforc.org/webreports/reports/123/S123323.html,Corona,CA,USA,Flash,1 second,Big silent green flash over Corona main street area.,11/6/15,
11/1/15 15:45,https://nuforc.org/webreports/reports/123/S123289.html,Lincoln/Omaha (between),NE,USA,Flash,20 seconds,Object resembling shooting star made 90 degree angle turn in broad daylight (3:45 pm).,11/6/15,
11/1/15 06:10,https://nuforc.org/webreports/reports/124/S124208.html,Hendersonville,NC,USA,Flash,1 minute,"Shooting star with a burst of light, then V-shaped lights that moved left, hovered, right, then hovered then disappeared.",11/20/15,
10/27/15 20:15,https://nuforc.org/webreports/reports/123/S123190.html,Indianapolis,IN,USA,Flash,10 seconds,"A big, blue flash of light lit up the sky and neighborhood on East side.",10/29/15,
10/23/15 23:30,https://nuforc.org/webreports/reports/123/S123087.html,Forest lake,MN,USA,Flash,1 minute,"Bright light and very loud boom, two times in the same general area.",10/29/15,
10/23/15 06:00,https://nuforc.org/webreports/reports/123/S123072.html,Rio Rancho,NM,USA,Flash,5 seconds,Two events seconds apart at right angles from each other - flashed across the sky.,10/29/15,
10/22/15 08:00,https://nuforc.org/webreports/reports/123/S123059.html,Sacramento,CA,USA,Flash,08:00 PM,"Large ball of light with long trail lights up the sky and disappears over Sacramento, California.",10/29/15,
